id,title,category,price,rating,is_in_stock,availability_text,image_url,book_page_url
863,Dress Your Family in Corduroy and Denim,Humor,43.68,3,True,In stock,https://books.toscrape.com/media/cache/df/14/df1418baa09e00b877be35066084c9dc.jpg,https://books.toscrape.com/dress-your-family-in-corduroy-and-denim_562/index.html
864,Toddlers Are A**holes: It's Not Your Fault,Humor,25.55,1,True,In stock,https://books.toscrape.com/media/cache/4c/30/4c3041def6f29659e009f61e45e492b0.jpg,https://books.toscrape.com/toddlers-are-aholes-its-not-your-fault_503/index.html
865,When You Are Engulfed in Flames,Humor,30.89,5,True,In stock,https://books.toscrape.com/media/cache/73/36/733662595aede2dff1a5be1e76a3b936.jpg,https://books.toscrape.com/when-you-are-engulfed-in-flames_303/index.html
866,Naked,Humor,31.69,3,True,In stock,https://books.toscrape.com/media/cache/e7/12/e71268a559d73826aa64151d47357a12.jpg,https://books.toscrape.com/naked_197/index.html
867,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Humor,55.5,5,True,In stock,https://books.toscrape.com/media/cache/a1/03/a10370da29e4ba78c7a75a14041eae0e.jpg,https://books.toscrape.com/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html
868,Holidays on Ice,Humor,51.07,2,True,In stock,https://books.toscrape.com/media/cache/4b/9a/4b9a2a6d4c995e12fe216f6173a582be.jpg,https://books.toscrape.com/holidays-on-ice_167/index.html
869,Security,Horror,39.25,2,True,In stock,https://books.toscrape.com/media/cache/da/df/dadfac66a89774b46b10225362724c83.jpg,https://books.toscrape.com/security_925/index.html
870,Follow You Home,Horror,21.36,1,True,In stock,https://books.toscrape.com/media/cache/a7/4b/a74b35375ce874153fd352e33bc7bac9.jpg,https://books.toscrape.com/follow-you-home_809/index.html
871,The Loney,Horror,23.4,1,True,In stock,https://books.toscrape.com/media/cache/6d/10/6d10387a0175701d4ff456a0c7eee67b.jpg,https://books.toscrape.com/the-loney_756/index.html
872,Pet Sematary,Horror,10.56,3,True,In stock,https://books.toscrape.com/media/cache/7a/72/7a72465b21dbf998323e37b31f9a3f4a.jpg,https://books.toscrape.com/pet-sematary_726/index.html
873,Doctor Sleep (The Shining #2),Horror,40.12,2,True,In stock,https://books.toscrape.com/media/cache/55/bf/55bfc858c1cb19867e41415532ae43c6.jpg,https://books.toscrape.com/doctor-sleep-the-shining-2_686/index.html
874,Psycho: Sanitarium (Psycho #1.5),Horror,36.97,5,True,In stock,https://books.toscrape.com/media/cache/02/5c/025c30a378e2a4190e84f1429e81b803.jpg,https://books.toscrape.com/psycho-sanitarium-psycho-15_628/index.html
875,Can You Keep a Secret? (Fear Street Relaunch #4),Horror,48.64,1,True,In stock,https://books.toscrape.com/media/cache/0b/2f/0b2f432cc27132f688fcdf29618521e0.jpg,https://books.toscrape.com/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html
876,Red Dragon (Hannibal Lecter #1),Horror,23.37,3,True,In stock,https://books.toscrape.com/media/cache/30/66/3066f8bcd2e2ed6b45084355ff084a61.jpg,https://books.toscrape.com/red-dragon-hannibal-lecter-1_390/index.html
877,Dracula the Un-Dead,Horror,35.63,5,True,In stock,https://books.toscrape.com/media/cache/13/ff/13fffcde653948339d3427184b7bd0b5.jpg,https://books.toscrape.com/dracula-the-un-dead_370/index.html
878,Night Shift (Night Shift #1-20),Horror,12.75,4,True,In stock,https://books.toscrape.com/media/cache/c0/02/c0029d48c2588e6d2a6a31c9f96088ba.jpg,https://books.toscrape.com/night-shift-night-shift-1-20_335/index.html
879,Needful Things,Horror,47.51,4,True,In stock,https://books.toscrape.com/media/cache/2d/e0/2de0eff716ca13d12cf5420e88e1a8b3.jpg,https://books.toscrape.com/needful-things_334/index.html
880,Misery,Horror,34.79,2,True,In stock,https://books.toscrape.com/media/cache/7c/93/7c9302e392e128881e926d19f761da33.jpg,https://books.toscrape.com/misery_332/index.html
881,It,Horror,25.01,3,True,In stock,https://books.toscrape.com/media/cache/f7/b7/f7b73392b12909a1e8261ef3f96c5fd1.jpg,https://books.toscrape.com/it_330/index.html
882,'Salem's Lot,Horror,49.56,4,True,In stock,https://books.toscrape.com/media/cache/ee/d3/eed3afc5e444e3da5eec34e2b0036ec7.jpg,https://books.toscrape.com/salems-lot_309/index.html
883,The Stand,Horror,57.86,2,True,In stock,https://books.toscrape.com/media/cache/3a/7c/3a7c2393061031e7911d7b533b723391.jpg,https://books.toscrape.com/the-stand_282/index.html
884,The Girl with All the Gifts,Horror,49.47,3,True,In stock,https://books.toscrape.com/media/cache/41/c7/41c74d82b853606fe98182c417b4669c.jpg,https://books.toscrape.com/the-girl-with-all-the-gifts_250/index.html
885,House of Leaves,Horror,54.89,1,True,In stock,https://books.toscrape.com/media/cache/14/25/142563ccee483bc07632f9c083a68326.jpg,https://books.toscrape.com/house-of-leaves_169/index.html
886,Sapiens: A Brief History of Humankind,History,54.23,5,True,In stock,https://books.toscrape.com/media/cache/be/a5/bea5697f2534a2f86a3ef27b5a8c12a6.jpg,https://books.toscrape.com/sapiens-a-brief-history-of-humankind_996/index.html
887,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",History,25.52,1,True,In stock,https://books.toscrape.com/media/cache/4a/3b/4a3b055f9e378a95fedbef55e7bab7ce.jpg,https://books.toscrape.com/unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950/index.html
888,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,History,19.73,1,True,In stock,https://books.toscrape.com/media/cache/2d/4e/2d4e358712e6c9f1d3bdd78d1a16e5a8.jpg,https://books.toscrape.com/the-age-of-genius-the-seventeenth-century-and-the-birth-of-the-modern-mind_929/index.html
889,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",History,36.28,2,True,In stock,https://books.toscrape.com/media/cache/64/44/6444dacdcb9edaadbbd691524622aeb8.jpg,https://books.toscrape.com/political-suicide-missteps-peccadilloes-bad-calls-backroom-hijinx-sordid-pasts-rotten-breaks-and-just-plain-dumb-mistakes-in-the-annals-of-american-politics_917/index.html
890,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,History,59.64,1,True,In stock,https://books.toscrape.com/media/cache/97/47/974709d437b08e74649b5744471bf472.jpg,https://books.toscrape.com/thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html
891,Zealot: The Life and Times of Jesus of Nazareth,History,24.7,3,True,In stock,https://books.toscrape.com/media/cache/3d/60/3d6003fc37b842a07c2dbe28e47448e1.jpg,https://books.toscrape.com/zealot-the-life-and-times-of-jesus-of-nazareth_785/index.html
892,A Distant Mirror: The Calamitous 14th Century,History,14.58,3,True,In stock,https://books.toscrape.com/media/cache/41/d5/41d5fa6a81cdbcbe6b0b15757a4c9144.jpg,https://books.toscrape.com/a-distant-mirror-the-calamitous-14th-century_652/index.html
893,1491: New Revelations of the Americas Before Columbus,History,21.8,3,True,In stock,https://books.toscrape.com/media/cache/88/75/8875f384ce9103281b7f6e86a2b8204d.jpg,https://books.toscrape.com/1491-new-revelations-of-the-americas-before-columbus_650/index.html
894,Brilliant Beacons: A History of the American Lighthouse,History,11.45,3,True,In stock,https://books.toscrape.com/media/cache/56/cb/56cb66d73fb438d64af14dce8bd8b22b.jpg,https://books.toscrape.com/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html
895,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",History,44.48,5,True,In stock,https://books.toscrape.com/media/cache/11/af/11af7fbd6aec06a75fe207fae92b17e0.jpg,https://books.toscrape.com/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html
896,A Short History of Nearly Everything,History,52.4,5,True,In stock,https://books.toscrape.com/media/cache/3c/f6/3cf646523ff7fb8647c500d6325cfcaf.jpg,https://books.toscrape.com/a-short-history-of-nearly-everything_457/index.html
897,The Rise and Fall of the Third Reich: A History of Nazi Germany,History,39.67,2,True,In stock,https://books.toscrape.com/media/cache/e1/02/e102cefae5bb523bc67eb6b49bc18b5d.jpg,https://books.toscrape.com/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html
898,Catherine the Great: Portrait of a Woman,History,58.55,4,True,In stock,https://books.toscrape.com/media/cache/72/f1/72f13b8f069d3a018d2c378be5a1de20.jpg,https://books.toscrape.com/catherine-the-great-portrait-of-a-woman_424/index.html
899,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,History,42.91,5,True,In stock,https://books.toscrape.com/media/cache/f2/64/f26457d65a03b2636c4bcc7c318f7346.jpg,https://books.toscrape.com/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html
900,The Hiding Place,History,55.91,4,True,In stock,https://books.toscrape.com/media/cache/cf/18/cf187c1dc5575fcbbf49c58024146c4b.jpg,https://books.toscrape.com/the-hiding-place_406/index.html
901,America's War for the Greater Middle East: A Military History,History,51.22,2,True,In stock,https://books.toscrape.com/media/cache/eb/17/eb178eceef1e9290591cabd5155571a3.jpg,https://books.toscrape.com/americas-war-for-the-greater-middle-east-a-military-history_361/index.html
902,The Guns of August,History,14.54,2,True,In stock,https://books.toscrape.com/media/cache/06/c8/06c897070611b78b80a37333cbb7851c.jpg,https://books.toscrape.com/the-guns-of-august_254/index.html
903,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",History,43.7,2,True,In stock,https://books.toscrape.com/media/cache/43/fd/43fda1db93163d67705264dcfa98aaa5.jpg,https://books.toscrape.com/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html
904,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Food and Drink,30.52,3,True,In stock,https://books.toscrape.com/media/cache/9f/59/9f59f01fa916a7bb8f0b28a4012179a4.jpg,https://books.toscrape.com/foolproof-preserving-a-guide-to-small-batch-jams-jellies-pickles-condiments-and-more-a-foolproof-guide-to-making-small-batch-jams-jellies-pickles-condiments-and-more_978/index.html
905,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",Food and Drink,56.41,1,True,In stock,https://books.toscrape.com/media/cache/b7/f4/b7f4843dbe062d44be1ffcfa16b2faa4.jpg,https://books.toscrape.com/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html
906,My Paris Kitchen: Recipes and Stories,Food and Drink,33.37,2,True,In stock,https://books.toscrape.com/media/cache/f5/65/f565af3d9dd20a1ad72a1e7c4157387d.jpg,https://books.toscrape.com/my-paris-kitchen-recipes-and-stories_910/index.html
907,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",Food and Drink,14.02,4,True,In stock,https://books.toscrape.com/media/cache/10/c6/10c61093002db1fec4089d8076678624.jpg,https://books.toscrape.com/mama-tried-traditional-italian-cooking-for-the-screwed-crude-vegan-and-tattooed_908/index.html
908,"Layered: Baking, Building, and Styling Spectacular Cakes",Food and Drink,40.11,1,True,In stock,https://books.toscrape.com/media/cache/98/d1/98d1c979c4bac9e147a6718946578b0f.jpg,https://books.toscrape.com/layered-baking-building-and-styling-spectacular-cakes_904/index.html
909,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,Food and Drink,37.34,5,True,In stock,https://books.toscrape.com/media/cache/61/bd/61bdfe3950643c47d70c37c4123530f3.jpg,https://books.toscrape.com/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html
910,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,Food and Drink,37.6,2,True,In stock,https://books.toscrape.com/media/cache/0d/1f/0d1f3f934460f5a50aaa8c366641234c.jpg,https://books.toscrape.com/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html
911,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,Food and Drink,41.25,1,True,In stock,https://books.toscrape.com/media/cache/54/89/54899b4584e941ceced511d81092c88a.jpg,https://books.toscrape.com/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html
912,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",Food and Drink,42.16,3,True,In stock,https://books.toscrape.com/media/cache/20/f2/20f28657b49f8cb24ed2ec6448bb6df3.jpg,https://books.toscrape.com/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html
913,The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,Food and Drink,28.77,3,True,In stock,https://books.toscrape.com/media/cache/c4/dc/c4dcec6f513eaca3f0f3c748d834c46d.jpg,https://books.toscrape.com/the-help-yourself-cookbook-for-kids-60-easy-plant-based-recipes-kids-can-make-to-stay-healthy-and-save-the-earth_751/index.html
914,"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",Food and Drink,19.55,1,True,In stock,https://books.toscrape.com/media/cache/fe/67/fe67c381d6a0c4c00a7c191d16939554.jpg,https://books.toscrape.com/its-all-easy-healthy-delicious-weeknight-meals-in-under-30-minutes_706/index.html
915,Barefoot Contessa Back to Basics,Food and Drink,28.01,1,True,In stock,https://books.toscrape.com/media/cache/b8/38/b838b65e0e1ac3a9b498dfb1bf004420.jpg,https://books.toscrape.com/barefoot-contessa-back-to-basics_667/index.html
916,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,Food and Drink,50.62,5,True,In stock,https://books.toscrape.com/media/cache/74/aa/74aa29b1ba4147eaf5b46671bf235861.jpg,https://books.toscrape.com/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html
917,My Kitchen Year: 136 Recipes That Saved My Life,Food and Drink,11.53,2,True,In stock,https://books.toscrape.com/media/cache/76/a1/76a1516c8d9c3e620626f30840013a85.jpg,https://books.toscrape.com/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html
918,Everyday Italian: 125 Simple and Delicious Recipes,Food and Drink,20.1,5,True,In stock,https://books.toscrape.com/media/cache/5a/64/5a6499d41ccaad4c4f7eeaa90e16345a.jpg,https://books.toscrape.com/everyday-italian-125-simple-and-delicious-recipes_618/index.html
919,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",Food and Drink,38.77,1,True,In stock,https://books.toscrape.com/media/cache/98/19/9819ff3a8290dc6ab8797d00de5ec554.jpg,https://books.toscrape.com/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html
920,Cravings: Recipes for What You Want to Eat,Food and Drink,20.5,3,True,In stock,https://books.toscrape.com/media/cache/ae/5c/ae5ca435fb095e374d2c2aa9f7b6f380.jpg,https://books.toscrape.com/cravings-recipes-for-what-you-want-to-eat_589/index.html
921,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",Food and Drink,12.34,4,True,In stock,https://books.toscrape.com/media/cache/d4/53/d453cfb6c08dbf76d200ffa858bc9979.jpg,https://books.toscrape.com/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html
922,32 Yolks,Food and Drink,53.63,2,True,In stock,https://books.toscrape.com/media/cache/1d/1f/1d1fbd89f0290275b9166877663ee9f5.jpg,https://books.toscrape.com/32-yolks_510/index.html
923,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",Food and Drink,11.38,5,True,In stock,https://books.toscrape.com/media/cache/e6/b6/e6b66353f9325518994dd8b564290fd7.jpg,https://books.toscrape.com/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html
924,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),Food and Drink,46.01,4,True,In stock,https://books.toscrape.com/media/cache/59/2d/592dc2dee11b798780f5ae613b970a34.jpg,https://books.toscrape.com/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html
925,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Food and Drink,28.25,2,True,In stock,https://books.toscrape.com/media/cache/e2/5c/e25cbc27ebc12e47cdf3f7adc87cccdc.jpg,https://books.toscrape.com/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html
926,The Barefoot Contessa Cookbook,Food and Drink,59.92,5,True,In stock,https://books.toscrape.com/media/cache/dd/07/dd07bd0c443756b9dc260813c1949b4f.jpg,https://books.toscrape.com/the-barefoot-contessa-cookbook_440/index.html
927,Better Homes and Gardens New Cook Book,Food and Drink,39.61,3,True,In stock,https://books.toscrape.com/media/cache/75/82/7582e20b84f603358a8d55cd6a0a50f4.jpg,https://books.toscrape.com/better-homes-and-gardens-new-cook-book_423/index.html
928,The Power Greens Cookbook: 140 Delicious Superfood Recipes,Food and Drink,11.05,5,True,In stock,https://books.toscrape.com/media/cache/82/1d/821d2c02dcd0a10fc9d533917482746e.jpg,https://books.toscrape.com/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html
929,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,Food and Drink,24.91,5,True,In stock,https://books.toscrape.com/media/cache/5d/02/5d029bff299cdb777e06f35800faa628.jpg,https://books.toscrape.com/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html
